url,cluster,relevance_score
https://www.fdic.gov/bank-examinations/overview-selected-regulations-and-supervisory-guidance-18,3.0,0.9794550783895836
https://www.fdic.gov/news/financial-institution-letters/2023/fil23014.html,2.0,0.9721359956996458
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/cornbelt.html,,
https://archive.fdic.gov/view/fdic/12076,0.0,0.9949404698881432
https://www.fdic.gov/household-survey/how-america-banks-household-use-banking-and-financial-services,3.0,0.925714407458285
https://www.fdic.gov/household-survey/2009-fdic-national-survey-unbanked-and-underbanked-households,,
https://www.fdic.gov/analysis/household-survey/2021report.pdf,,
https://www.fdic.gov/household-survey/2017-fdic-national-survey-unbanked-and-underbanked-households,,
https://www.fdic.gov/household-survey/2011-fdic-national-survey-unbanked-and-underbanked-households,,
https://www.fdic.gov/household-survey/2015-fdic-national-survey-unbanked-and-underbanked-households,,
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/columbian.html,,
https://www.fdic.gov/news/inactive-financial-institution-letters/2022/fil22055.html,3.0,0.9280370368861657
https://www.fdic.gov/news/financial-institution-letters/2022/fil22052.html,,
https://www.fdic.gov/news/financial-institution-letters/2022/fil22051.html,2.0,0.944109595315203
https://www.fdic.gov/news/inactive-financial-institution-letters/2022/fil22036.html,3.0,0.9733861024256544
https://www.fdic.gov/news/financial-institution-letters/2022/fil22035.html,,
https://www.fdic.gov/news/press-releases/2022/pr22056.html,,
https://www.fdic.gov/news/inactive-financial-institution-letters/2022/fdic-updates-its-enforcement-actions-manual-regarding,,
https://www.fdic.gov/news/financial-institution-letters/2022/fil22029.html,4.0,0.9756179477829138
https://www.fdic.gov/news/financial-institution-letters/2022/fil22027.html,,
https://www.fdic.gov/news/podcasts/transcripts/fdic-podcast-ep30.pdf,,
https://www.fdic.gov/analysis/cfr/staff-studies/2022-03.pdf,,
https://www.fdic.gov/banker-resource-center/expanding-account-access-through-affordable-accounts-0,,
https://www.fdic.gov/system/files/2024-06/2022-statement-principles-climate-related-financial-risk-management-3064-za32-c-027.pdf,,
https://www.fdic.gov/resources/bankers/call-reports/crinst-031-041/2020/2020-03-rc-c-parti.pdf,1.0,0.9070872480371484
https://www.fdic.gov/news/press-releases/2020/pr20031.html,,
https://www.fdic.gov/news/financial-institution-letters/2020/fil20017a.pdf,2.0,0.8594916424363008
https://www.fdic.gov/news/financial-institution-letters/2020/fil20016.html,2.0,0.9553986904317853
https://www.fdic.gov/news/financial-institution-letters/2022/fil22020.html,3.0,0.9252235326891491
https://www.fdic.gov/news/press-releases/2022/pr22040.html,,
https://www.fdic.gov/sites/default/files/2024-03/pr22040a.pdf,,
https://www.fdic.gov/news/financial-institution-letters/2022/fil22019.html,2.0,0.9428686700265199
https://www.fdic.gov/news/financial-institution-letters/2022/fil22018.html,3.0,0.9609536560585055
https://www.fdic.gov/news/financial-institution-letters/2022/fil22017.html,4.0,0.9671205478779691
https://www.fdic.gov/news/podcasts/transcripts/fdic-podcast-ep26.pdf,,
https://www.fdic.gov/formsdocuments/f3700-12.pdf,,
https://www.fdic.gov/news/financial-institution-letters/2022/fil22003.html,4.0,0.9674241247569858
https://www.fdic.gov/formsdocuments/f5210-09.pdf,,
https://www.fdic.gov/news/financial-institution-letters/2021/fil21040.html,3.0,0.9284556004720217
https://www.fdic.gov/formsdocuments/f5200-01.pdf,1.0,0.8643482310885782
https://www.fdic.gov/news/financial-institution-letters/2021/fil21038.html,2.0,0.9665260351900855
https://www.fdic.gov/news/financial-institution-letters/2021/fil21045a.pdf,,
https://www.fdic.gov/resources/bankers/brokered-deposits/brokered-deposits-qa.pdf,,
https://www.fdic.gov/news/podcasts/transcripts/fdic-podcast-ep14.pdf,,
https://www.fdic.gov/formsdocuments/f5210-14.pdf,1.0,0.7825479273570944
https://www.fdic.gov/news/financial-institution-letters/2021/fil21028.html,3.0,0.9483689974389811
https://www.fdic.gov/news/press-releases/2021/pr21079.html,2.0,0.8787540526832619
https://www.fdic.gov/federal-deposit-insurance-act/section-15-issuance-notes-debentures-bonds-and-other-obligations,,
https://www.fdic.gov/news/financial-institution-letters/2021/fil21055.html,3.0,0.9389393987613996
https://www.fdic.gov/resources/regulations/federal-register-publications/2021/2021-proposed-interagency-guidance-third-party-rel-rm-3064-za26-c-002.pdf,,
http://archive.fdic.gov/Content%20and%20Copyright,0.0,0.8598066379265472
https://archive.fdic.gov/view/fdic/13843,0.0,0.9953744955706364
https://www.fdic.gov/resources/resolutions/bank-failures/failed-bank-list/peotone.html,,
https://www.fdic.gov/banker-resource-center/brokered-deposits,,
https://www.fdic.gov/national-rates-and-rate-caps,,
https://www.fdic.gov/national-rates-and-rate-caps/national-rates-and-rate-caps-23,,
https://www.fdic.gov/resources/bankers/brokered-deposits/instructions-brokered-deposits.pdf,,
https://www.fdic.gov/laws-and-regulations/core-and-brokered-deposit-study-mandated-section-1506-dodd-frank-wall-street,,
https://www.fdic.gov/resources/bankers/fair-lending/documents/fdic-redlining-fair-lending-resources-page.pdf,,
https://www.fdic.gov/news/press-releases/2021/pr21021.html,,
https://www.fdic.gov/bank-financial-reports/march-2021-0,,
https://www.fdic.gov/news/financial-institution-letters/2021/fil21018.html,2.0,0.9557620495438064
https://www.fdic.gov/news/financial-institution-letters/2021/fil21016.html,3.0,0.9082284986892855
https://archive.fdic.gov/view/fdic/10092,0.0,0.9911709016747869
https://www.fdic.gov/news/board-matters/2020/2020-10-20-notice-dis-c-mem.pdf,,
